Rank,Phase,about,date,competition,Location,Description,Total,score_finale,mouches,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,P1,P2,P3,P4,P5,Épreuve,source_pdf
80,Qualification,Lilou T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,578.1,,,96.8,96.2,99.1,91.8,94.1,100.1,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
81,Qualification,Lucie TIR,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,577.2,,,91.1,94.9,95.9,96.8,99.7,98.8,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
82,Qualification,Manon S.G.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,574.7,,,88.8,100.1,93.9,94.3,98.7,98.9,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
83,Qualification,Camille T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,568.8,,,91.9,97.9,92.1,96.6,94.1,96.2,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
84,Qualification,Céleste C.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Cadets filles,568.5,,,94.5,98.2,95.2,92.6,92.1,95.9,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2023.pdf
1,Qualification,MULLER Océanne,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,629.9,,,104.6,104.8,105.2,104.7,105.3,105.3,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
2,Qualification,CANESTRELLI Julia,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,626.1,,,102.1,104.7,105.9,104.9,105.2,103.3,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
3,Qualification,KISSENBERGER Lucie,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,623.0,,,103.2,103.9,104.8,104.6,104.7,101.8,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
4,Qualification,GAYE Mélanie,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,622.6,,,102.5,104.5,104.4,105.0,104.1,102.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
5,Qualification,CALONNEC Louna,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,621.1,,,103.9,103.7,103.0,103.8,103.2,103.5,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
6,Qualification,VIDAL Ambre,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,620.2,,,102.9,100.6,104.6,104.3,105.1,102.7,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
7,Qualification,KNOPPERS Gwenn,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,618.3,,,104.2,102.7,102.2,100.4,103.8,105.0,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
8,Qualification,MAXY Victoria,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,617.3,,,102.4,101.6,105.0,103.6,104.0,100.7,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
9,Qualification,Cassandre ALBERT,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,617.1,,,102.8,103.4,104.0,102.3,102.2,102.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
10,Qualification,Louise GEM'TIR,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,615.7,,,100.0,101.8,104.2,103.6,102.6,103.5,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
11,Qualification,Mathilde T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,614.4,,,102.7,104.1,103.0,100.7,102.2,101.7,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
12,Qualification,Lou T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,613.1,,,102.7,103.2,103.0,102.8,99.7,101.7,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
13,Qualification,Léane CIBLE,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,612.8,,,102.0,99.4,101.7,103.4,103.4,102.9,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
14,Qualification,Lorna T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,612.5,,,103.0,101.4,101.9,103.5,102.5,100.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
15,Qualification,Ilona ALERTE,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,612.2,,,99.9,101.4,102.6,103.9,103.5,100.9,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
16,Qualification,Marion S.S.C.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,610.9,,,103.6,101.7,102.5,100.8,100.2,102.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
17,Qualification,Lola G.A.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,608.5,,,101.4,103.8,101.0,99.7,102.3,100.3,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
18,Qualification,Enola C.T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,608.4,,,102.1,103.0,101.8,100.4,98.0,103.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
19,Qualification,Azilis A.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,608.1,,,101.0,101.5,101.0,101.2,101.8,101.6,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
20,Qualification,Typhaine MAROMME,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,608.0,,,103.3,100.5,100.7,102.5,101.4,99.6,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
21,Qualification,Clothilde ANGERS,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,607.8,,,99.5,99.8,101.2,102.6,102.1,102.6,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
22,Qualification,Estelle T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,607.7,,,101.7,101.9,102.5,102.1,101.1,98.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
23,Qualification,Auriane PRO,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,607.3,,,101.4,100.0,100.9,102.5,101.0,101.5,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
24,Qualification,Audrey MONTFORTAISE,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,606.0,,,99.5,101.1,97.9,103.7,101.7,102.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
25,Qualification,Alizia TIR,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,605.7,,,100.6,101.0,101.4,101.2,100.7,100.8,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
26,Qualification,Léa CHATEAU-GONTIER,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,605.4,,,99.4,101.4,102.4,100.8,99.8,101.6,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
27,Qualification,Mathilde S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,604.2,,,99.2,102.9,102.1,98.6,100.8,100.6,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
28,Qualification,Cécile G.A.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,603.7,,,99.6,97.7,102.6,101.0,102.8,100.0,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
29,Qualification,Alice CHATEAU-GONTIER,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,602.3,,,100.9,101.0,101.1,97.4,100.1,101.8,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
30,Qualification,Jeanne T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,602.3,,,99.8,103.4,99.2,99.4,99.1,101.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
31,Qualification,Elodie A.A.E.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,602.1,,,100.5,98.9,101.1,99.6,100.9,101.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
32,Qualification,Sarah C.T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,601.8,,,100.6,101.6,100.1,100.7,99.5,99.3,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
33,Qualification,Océane LA,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,601.7,,,99.2,100.6,99.1,100.3,100.8,101.7,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
34,Qualification,Camille C.T.S.B.L.V.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,601.1,,,99.2,100.2,98.6,100.2,101.1,101.8,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
35,Qualification,Alix F.J.E.P.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,599.7,,,100.4,100.5,102.8,97.9,97.2,100.9,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
36,Qualification,Cassie T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,599.1,,,97.2,101.0,100.1,99.4,100.7,100.7,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
37,Qualification,Coline STE,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,598.5,,,100.1,98.2,102.4,99.4,96.8,101.6,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
38,Qualification,Flavie S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,598.4,,,99.8,101.3,101.3,98.7,98.4,98.9,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
39,Qualification,Lucie A.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,598.1,,,100.8,99.9,98.5,97.4,102.8,98.7,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
40,Qualification,Cécillya CARABINIERS,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,598.0,,,98.7,98.8,101.1,99.9,100.4,99.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
41,Qualification,Maïwenn ESPACE,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,596.9,,,99.6,99.3,101.1,98.6,99.7,98.6,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
42,Qualification,Kamilla U.S.S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,596.6,,,98.6,99.9,100.0,101.1,97.4,99.6,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
43,Qualification,Candice ASS.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,596.6,,,101.2,99.6,101.7,97.4,100.5,96.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
44,Qualification,Gabrielle S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,596.4,,,97.7,95.2,100.7,101.6,101.3,99.9,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
45,Qualification,Aude TIR,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,596.2,,,101.0,98.0,96.0,99.3,100.3,101.6,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
46,Qualification,Manon S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,595.8,,,95.4,97.7,100.5,99.8,98.8,103.6,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
47,Qualification,Lisa T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,595.5,,,102.1,100.0,99.3,99.2,97.2,97.7,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
48,Qualification,Juliette A.T.P.N.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,595.1,,,96.3,99.5,98.9,101.0,99.5,99.9,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
49,Qualification,Aurore T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,593.8,,,96.5,99.5,96.8,99.5,99.8,101.7,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
50,Qualification,Meryn EAC,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,593.6,,,95.8,101.4,97.5,100.3,99.1,99.5,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
51,Qualification,Laura CIBLE,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,593.3,,,97.6,99.7,96.5,101.1,98.6,99.8,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
52,Qualification,Célia STEP,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,593.1,,,100.1,98.8,100.2,100.4,97.2,96.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
53,Qualification,Juliana S.R.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,592.4,,,102.0,96.8,96.1,98.6,100.3,98.6,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
54,Qualification,Ilana A.T.P.N.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,592.1,,,99.4,98.6,99.5,98.6,98.0,98.0,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
55,Qualification,Justine A.T.P.N.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,591.3,,,98.5,98.8,99.1,98.3,95.7,100.9,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
56,Qualification,Justine LES,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,590.8,,,98.7,97.3,97.9,97.3,99.7,99.9,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
57,Qualification,COLLONNIER Léa,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,590.5,,,100.5,97.0,97.6,100.9,97.3,97.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
58,Qualification,Agathe T.N.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,590.5,,,99.2,98.2,101.1,96.6,99.1,96.3,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
59,Qualification,Emma T.S.B.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,590.5,,,101.0,100.5,100.8,103.6,103.5,81.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
60,Qualification,Lou-Ann ST-ETIENNE,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,589.9,,,96.9,95.4,99.2,100.3,99.0,99.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
61,Qualification,Lola T.C.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,589.0,,,98.1,96.9,99.3,99.1,97.0,98.6,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
62,Qualification,Inès T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,588.8,,,99.7,101.3,96.1,96.7,99.0,96.0,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
63,Qualification,Elise A.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,588.1,,,95.6,99.4,96.0,99.6,97.6,99.9,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
64,Qualification,Emma C.R.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,588.1,,,100.9,99.3,94.0,98.4,99.5,96.0,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
65,Qualification,Emmeline S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,587.8,,,96.5,97.9,99.1,97.3,99.8,97.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
66,Qualification,Jordane S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,587.5,,,94.3,98.4,99.6,98.5,96.1,100.6,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
67,Qualification,Manon TIR,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,586.9,,,99.1,98.4,95.5,96.7,97.9,99.3,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
68,Qualification,Ayliah C.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,586.5,,,98.5,95.7,95.3,99.6,97.5,99.9,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
69,Qualification,Auriane U.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,583.8,,,97.4,98.9,99.2,96.3,96.3,95.7,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
70,Qualification,Ninon G.A.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,583.2,,,94.0,97.9,100.1,95.0,96.6,99.6,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
71,Qualification,Chloé T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,583.1,,,99.2,99.1,99.5,94.8,96.8,93.7,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
72,Qualification,Tessa T.N.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,582.6,,,95.5,100.2,98.7,96.2,96.3,95.7,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
73,Qualification,PORCO Anaïs,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,582.3,,,95.4,97.2,98.8,96.3,97.1,97.5,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
74,Qualification,Lison A.S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,582.3,,,98.7,99.9,95.9,94.4,99.0,94.4,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
75,Qualification,Laurine S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,582.2,,,94.4,97.7,97.6,97.8,96.5,98.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
76,Qualification,Carla STADE,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,580.6,,,95.7,97.0,98.9,94.9,95.9,98.2,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
77,Qualification,Luna C.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,580.4,,,97.3,96.8,95.9,98.0,94.7,97.7,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
78,Qualification,Sabrina S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,574.9,,,95.3,93.7,95.9,98.0,96.4,95.6,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
79,Qualification,Clothilde A.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,574.5,,,94.9,93.3,93.0,95.4,99.3,98.6,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
80,Qualification,Alwena ARQUEBUSIERS,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,573.6,,,93.4,94.7,98.5,95.2,97.1,94.7,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
81,Qualification,Jessica T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,567.4,,,90.2,92.1,99.4,94.5,95.1,96.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
82,Qualification,Chloé T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,566.7,,,92.1,94.2,94.8,98.6,93.2,93.8,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
83,Qualification,Marie PLOEMEL,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,564.0,,,93.4,99.1,94.6,92.1,91.1,93.7,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
84,Qualification,Maëlys T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,555.1,,,92.1,88.3,99.1,94.8,90.7,90.1,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
85,Qualification,Débora T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors filles,554.2,,,98.1,98.2,99.6,93.0,92.7,72.6,,,,,,,,,,,,Carabine 10m,10m Junior Women_2023.pdf
1,Qualification,AUFRERE Romain,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors garçons,628.5,,,105.7,105.4,103.6,104.5,105.5,103.8,,,,,,,,,,,,Carabine 10m,10m Junior Men_2023.pdf
2,Qualification,POMAR Florent,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors garçons,623.8,,,103.2,104.3,104.8,104.0,105.6,101.9,,,,,,,,,,,,Carabine 10m,10m Junior Men_2023.pdf
3,Qualification,HEMERY Hugo,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors garçons,617.9,,,104.7,103.3,102.8,104.0,102.7,100.4,,,,,,,,,,,,Carabine 10m,10m Junior Men_2023.pdf
4,Qualification,FORET Alexandre,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors garçons,617.5,,,103.5,102.3,103.8,103.7,101.2,103.0,,,,,,,,,,,,Carabine 10m,10m Junior Men_2023.pdf
5,Qualification,IUNG Antoine,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors garçons,616.5,,,102.2,103.4,102.8,101.2,103.9,103.0,,,,,,,,,,,,Carabine 10m,10m Junior Men_2023.pdf
6,Qualification,BLATEAU Félix,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors garçons,616.0,,,103.4,103.3,103.1,103.2,102.7,100.3,,,,,,,,,,,,Carabine 10m,10m Junior Men_2023.pdf
7,Qualification,SAMPEDRO Luca,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors garçons,613.5,,,101.3,101.6,102.2,103.8,102.9,101.7,,,,,,,,,,,,Carabine 10m,10m Junior Men_2023.pdf
8,Qualification,SCHWENK Nathan,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors garçons,612.8,,,101.3,101.1,103.1,101.8,103.2,102.3,,,,,,,,,,,,Carabine 10m,10m Junior Men_2023.pdf
9,Qualification,Clément GIRONDINS,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors garçons,612.1,,,102.3,100.6,101.8,101.7,101.9,103.8,,,,,,,,,,,,Carabine 10m,10m Junior Men_2023.pdf
10,Qualification,Gauthier S.E.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors garçons,611.8,,,99.6,103.8,103.3,101.5,102.5,101.1,,,,,,,,,,,,Carabine 10m,10m Junior Men_2023.pdf
11,Qualification,Yoan AVANT,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors garçons,611.7,,,99.3,102.2,103.7,101.4,101.2,103.9,,,,,,,,,,,,Carabine 10m,10m Junior Men_2023.pdf
12,Qualification,Luce JSVPO,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors garçons,610.2,,,102.4,102.0,101.3,100.7,103.2,100.6,,,,,,,,,,,,Carabine 10m,10m Junior Men_2023.pdf
13,Qualification,Valentin T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors garçons,608.7,,,102.0,101.3,102.4,101.3,100.3,101.4,,,,,,,,,,,,Carabine 10m,10m Junior Men_2023.pdf
14,Qualification,Matis A.S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors garçons,608.2,,,102.8,101.2,103.9,99.8,99.6,100.9,,,,,,,,,,,,Carabine 10m,10m Junior Men_2023.pdf
15,Qualification,Théo T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors garçons,607.7,,,101.5,103.5,98.4,101.9,101.7,100.7,,,,,,,,,,,,Carabine 10m,10m Junior Men_2023.pdf
16,Qualification,François S.T.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors garçons,607.3,,,101.3,101.7,100.8,102.7,103.7,97.1,,,,,,,,,,,,Carabine 10m,10m Junior Men_2023.pdf
17,Qualification,Matteo T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors garçons,605.7,,,103.1,98.1,101.6,97.7,103.1,102.1,,,,,,,,,,,,Carabine 10m,10m Junior Men_2023.pdf
18,Qualification,Thomas T.S.,2016-02-07,Championnat de France 2023,Montluçon / CNTS,104 Carabine 10 mètres Juniors garçons,604.6,,,100.7,99.4,99.7,102.2,100.2,102.4,,,,,,,,,,,,Carabine 10m,10m Junior Men_2023.pdf
