Rank,Phase,about,date,competition,Location,Description,Total,score_finale,mouches,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,P1,P2,P3,P4,P5,Épreuve,source_pdf
1,Qualification + Final,GOMEZ Judith,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,420.9,251.6,,106.5,105.2,104.6,104.6,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
2,Qualification + Final,FERRIOL Florence,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,414.3,180.6,,102.3,105.2,103.4,103.4,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
3,Qualification + Final,GASSER Anne,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,411.3,200.8,,104.2,103.3,101.0,102.8,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
4,Qualification + Final,NIEWADA Inès,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,410.1,242.6,,102.9,102.5,104.7,100.0,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
5,Qualification + Final,ALBOURIE Lauriane,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,407.7,118.7,,98.5,105.5,101.4,102.3,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
6,Qualification + Final,PIN Constance,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,407.2,160.2,,99.7,103.2,101.6,102.7,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
7,Qualification + Final,REMOND Lyne,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,406.1,222.7,,101.6,101.2,102.2,101.1,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
8,Qualification + Final,MANATA Cassandra,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,406.0,138.4,,101.9,102.6,101.9,99.6,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
9,Qualification,BOILEVE Estelle,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,404.8,,,100.1,102.2,101.0,101.5,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
10,Qualification,BOURGUIGNON Chloé,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,404.7,,,99.5,103.1,101.1,101.0,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
11,Qualification,GIUFFRA Julie,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,404.5,,,99.7,102.6,100.8,101.4,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
12,Qualification,WATRELOT Gaëlle,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,404.5,,,100.0,100.6,102.3,101.6,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
13,Qualification,VARDANEGA Jade,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,404.4,,,102.2,100.3,101.1,100.8,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
14,Qualification,EVENOT Noëllie,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,403.6,,,100.8,101.9,101.9,99.0,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
15,Qualification,BAILLY SALINS Mélody,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,403.5,,,101.3,101.0,99.5,101.7,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
16,Qualification,DE TIESENHAUSEN Alexandra,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,403.2,,,102.4,99.0,102.1,99.7,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
17,Qualification,TROTTIER Marie,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,402.4,,,100.1,99.6,102.1,100.6,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
18,Qualification,STOLL Ombeline,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,400.3,,,96.4,99.9,102.6,101.4,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
19,Qualification,BOGARD Floriane,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,400.2,,,98.7,99.6,101.5,100.4,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
20,Qualification,BREUIL Marie-Amélie,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,400.0,,,101.6,98.9,100.8,98.7,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
21,Qualification,GUYON Julie,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,399.6,,,99.1,100.5,100.1,99.9,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
22,Qualification,MORERE Alizée,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,399.1,,,100.1,98.5,102.5,98.0,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
23,Qualification,PINVIDIC Emilie,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,399.1,,,100.9,98.2,99.6,100.4,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
24,Qualification,STORAI Lisandra,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,399.0,,,96.9,101.8,100.9,99.4,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
25,Qualification,PINATEAU Audrey,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,398.9,,,99.6,100.2,99.7,99.4,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
26,Qualification,ROETTELE Lisa,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,398.6,,,98.7,100.7,100.0,99.2,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
27,Qualification,AMRAOUI Jade,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,397.4,,,98.5,100.8,102.1,96.0,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
28,Qualification,CREUSAT Laura,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,397.2,,,99.5,97.1,98.8,101.8,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
29,Qualification,VOUILLOT Alicia,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,397.1,,,98.1,102.7,100.2,96.1,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
30,Qualification,DUBOIS Delphine,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,396.5,,,101.0,100.9,98.3,96.3,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
31,Qualification,MARTEAU Noémie,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,396.4,,,100.5,98.7,97.5,99.7,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
32,Qualification,HEIM Maëlle,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,396.2,,,98.4,99.9,98.6,99.3,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
33,Qualification,DEMANGE Margaux,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,396.0,,,100.5,99.9,95.4,100.2,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
34,Qualification,BOULONGNE Mélanie,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,395.4,,,97.6,100.7,98.9,98.2,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
35,Qualification,MILLIERE Julie,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,395.3,,,97.3,97.4,99.9,100.7,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
36,Qualification,GUENOUX Clémence,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,395.0,,,101.2,97.4,98.2,98.2,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
37,Qualification,DUPREY Jeanne,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,394.4,,,98.8,100.2,98.2,97.2,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
38,Qualification,NIVELET romane,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,393.8,,,98.6,97.9,97.5,99.8,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
39,Qualification,MARIEL Lucile,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,392.6,,,97.5,96.6,98.4,100.1,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
40,Qualification,NIQUET MORILLON Isis,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,392.2,,,97.6,97.7,98.2,98.7,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
41,Qualification,FABRER Margot,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,392.1,,,97.6,99.6,98.4,96.5,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
42,Qualification,FRUCHART Céline,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,391.3,,,98.1,97.9,97.8,97.5,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
43,Qualification,BOISSERIE Liona,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,391.0,,,95.9,98.7,98.6,97.8,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
44,Qualification,BACH Juliette,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,390.9,,,97.2,95.5,100.3,97.9,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
45,Qualification,GUICHARD Amélie,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,390.8,,,97.2,94.6,99.1,99.9,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
46,Qualification,MENOU Clarisse,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,390.1,,,97.8,98.6,98.2,95.5,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
47,Qualification,VUEZ Suzy,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,389.6,,,102.0,94.9,95.4,97.3,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
48,Qualification,MOIGNOT Amélie,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,389.1,,,92.9,97.5,101.3,97.4,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
49,Qualification,MOMBERT Claire,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,389.1,,,98.9,95.0,98.4,96.8,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
50,Qualification,LANGREE Mathilde,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,387.6,,,94.6,96.9,99.1,97.0,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
51,Qualification,UNGERER Mathilde,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,387.6,,,92.5,96.6,100.4,98.1,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
52,Qualification,FABACHER Mélanie,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,387.3,,,97.0,95.6,96.0,98.7,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
53,Qualification,ROSIER Caroline,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,386.7,,,96.8,96.1,93.6,100.2,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
54,Qualification,BOURBLANC Aurélie,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,386.7,,,97.9,95.5,96.5,96.8,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
55,Qualification,DANTEUILLE Marie,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,386.2,,,96.0,93.9,98.8,97.5,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
56,Qualification,CHEVAL Mathilde,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,386.1,,,96.3,93.6,96.8,99.4,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
57,Qualification,ASAD Margaux,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,386.0,,,96.0,95.3,95.2,99.5,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
58,Qualification,CARLIER Océane,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,385.7,,,96.1,97.5,93.9,98.2,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
59,Qualification,LEFOL Chloé,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,385.4,,,94.0,102.1,94.7,94.6,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
60,Qualification,BISTON Hélène,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,385.2,,,96.3,96.5,93.8,98.6,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
61,Qualification,BOT Rose-Anna,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,384.7,,,95.6,96.8,94.3,98.0,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
62,Qualification,DIDELOT Gwendoline,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,384.7,,,92.9,96.6,95.4,99.8,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
63,Qualification,HANNOUANT Marianne,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,384.5,,,93.7,96.3,95.3,99.2,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
64,Qualification,LORCIN Maylie,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,384.4,,,95.2,99.4,97.6,92.2,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
65,Qualification,DELABOST PASQUIER Eden,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,384.2,,,96.3,96.2,98.0,93.7,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
66,Qualification,MARTINEZ Marie,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,384.1,,,97.5,98.7,94.2,93.7,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
67,Qualification,VANZEVEREN Aurore,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,383.7,,,95.1,94.3,97.2,97.1,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
68,Qualification,BRAC Shirley,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,383.7,,,95.0,93.0,97.0,98.7,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
69,Qualification,BREGNARD Elise,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,383.3,,,95.4,97.0,93.3,97.6,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
70,Qualification,TROCHEL Marion,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,382.8,,,95.9,99.2,92.9,94.8,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
71,Qualification,JORONEN Milla,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,382.4,,,94.4,96.1,97.1,94.8,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
72,Qualification,GERMONPRE Tifenn,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,382.0,,,95.9,96.9,94.2,95.0,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
73,Qualification,LACOMBE Charlotte,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,381.9,,,93.8,97.4,98.5,92.2,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
74,Qualification,VALLIN Camille,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,380.8,,,98.3,97.1,94.1,91.3,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
75,Qualification,MIRANDA Nahia,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,380.4,,,96.9,96.4,93.4,93.7,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
76,Qualification,ROUCHONNAT Charlotte,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,377.4,,,93.3,94.1,93.7,96.3,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
77,Qualification,LEFEBVRE Morgane,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,376.6,,,94.0,95.0,93.8,93.8,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
78,Qualification,ROUSSE Maëva Joséphine Andréa,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,376.6,,,97.3,94.1,90.3,94.9,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
79,Qualification,MENOLDO Amalia,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,376.6,,,92.4,90.1,98.4,95.7,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
80,Qualification,TREMOIS Maëla,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,371.6,,,89.6,94.0,94.7,93.3,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
81,Qualification,JALBY Jessica,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,361.6,,,90.0,90.3,88.3,93.0,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
82,Qualification,BOYER Rafaëlle,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,360.2,,,87.6,89.3,94.6,88.7,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
0,Qualification,0,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Juniors filles,0.0,,,,,,,,,,,,,,,,,,,,Carabine 10m,10 Junior Women.pdf
1,Qualification,MOMPACH Nicolas,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,616.9,,,101.5,104.0,103.2,102.5,103.5,102.2,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
2,Qualification,PAUZIES Bastien,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,615.6,,,102.2,101.5,102.3,103.1,103.8,102.7,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
3,Qualification,DEBENNE Thomas,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,610.9,,,101.2,101.4,101.6,102.5,103.1,101.1,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
4,Qualification,DUTENDAS Dimitri,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,609.9,,,101.4,99.2,103.4,102.9,102.7,100.3,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
5,Qualification,KRYZS Lucas,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,608.5,,,100.5,99.5,100.8,102.5,102.5,102.7,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
6,Qualification,BALD Yann,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,603.4,,,100.0,102.0,100.5,98.3,102.5,100.1,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
7,Qualification,DESTEFANIS Bastien,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,603.1,,,100.2,100.6,100.0,102.7,101.2,98.4,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
8,Qualification,CACHEUX Théo,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,603.0,,,101.2,100.9,101.3,99.2,100.4,100.0,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
9,Qualification,VEDEL Timothée,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,602.4,,,101.5,102.0,97.3,101.0,101.3,99.3,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
10,Qualification,CHAIGNON Fabien,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,601.7,,,99.3,100.1,100.2,100.7,100.7,100.7,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
11,Qualification,MÉRANDON Paul,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,600.0,,,98.5,99.4,100.6,100.7,100.7,100.1,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
12,Qualification,LYS Thomas,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,599.2,,,100.6,101.0,96.0,100.7,99.5,101.4,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
13,Qualification,EBERLE Valentin,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,598.2,,,101.5,98.4,100.2,99.2,100.2,98.7,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
14,Qualification,NIEWADA Léo,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,597.8,,,99.9,101.9,97.4,98.2,99.3,101.1,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
15,Qualification,BEAUMATIN Yohan,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,597.8,,,101.2,97.4,98.8,99.3,100.9,100.2,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
16,Qualification,COURCOUX Anthony,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,596.7,,,100.2,98.8,100.6,99.8,98.3,99.0,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
17,Qualification,LEROY Pierre,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,596.5,,,94.3,102.6,100.0,99.1,100.9,99.6,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
18,Qualification,SABATIER Steven,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,596.3,,,98.7,100.6,102.4,98.3,99.2,97.1,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
19,Qualification,GALLOT Julien,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,596.1,,,98.7,98.9,99.5,97.7,100.7,100.6,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
20,Qualification,CAULIER Alexandre,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,595.8,,,96.7,99.7,98.3,100.6,101.7,98.8,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
21,Qualification,RUDY Jules,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,595.8,,,99.6,99.2,98.1,102.1,99.4,97.4,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
22,Qualification,PROT Hugo,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,595.2,,,102.2,99.1,100.4,98.8,96.8,97.9,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
23,Qualification,GABORIT Hugo,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,595.1,,,98.4,100.8,100.9,97.5,97.2,100.3,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
24,Qualification,CARRASCO Matéo,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,595.1,,,98.8,98.5,101.1,99.3,96.1,101.3,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
25,Qualification,AVELINE Thibault,2018-02-06,Championnat de France 10/18 m Montluçon 2017,Montluçon,104 Carabine 10 mètres Cadets garçons,594.6,,,98.4,97.8,99.5,98.5,100.0,100.4,,,,,,,,,,,,Carabine 10m,10m Cadet Men.pdf
