Rank,Phase,about,date,competition,Location,Description,Total,score_finale,mouches,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,P1,P2,P3,P4,P5,Épreuve,source_pdf
80,Qualification,DELRUE Michaël,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Seniors 1,568.6,,,96.9,92.9,94.2,93.7,93.6,97.3,,,,,,,,,,,,Carabine 10m,10m Men_2019.pdf
1,Qualification + Final,GOMEZ Judith,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,625.4,246.5,,103.4,105.1,105.3,104.7,103.4,103.5,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
2,Qualification + Final,MATTE Romane,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,622.6,245.1,,104.2,104.3,102.7,104.6,103.3,103.5,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
3,Qualification + Final,MORIN Sandy,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,621.5,,,102.9,104.2,103.2,103.7,104.2,103.3,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
4,Qualification + Final,OLRY Jennifer,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,620.2,202.3,,103.2,103.6,103.8,102.9,104.9,101.8,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
5,Qualification + Final,ROBIN Thifaine,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,618.4,119.0,,102.5,104.4,102.4,103.0,103.3,102.8,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
6,Qualification + Final,ROBERT Sarah,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,618.1,222.9,,103.5,105.2,103.6,104.1,100.3,101.4,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
7,Qualification + Final,GIGON Marie-Laure,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,617.4,181.5,,103.2,103.7,104.1,103.4,102.5,100.5,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
8,Qualification + Final,HAGARD Sandrine,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,616.8,139.7,,104.2,104.9,102.0,103.3,103.3,99.1,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
9,Qualification,NIEWADA Inès,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,613.9,,,105.5,101.3,102.1,102.4,100.3,102.3,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
10,Qualification,MUGLER Marine,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,613.4,,,102.1,100.6,103.4,102.5,102.5,102.3,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
11,Qualification,CONSTANT Elise,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,612.8,,,101.5,100.0,102.2,103.1,104.7,101.3,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
12,Qualification,ROY Marie,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,612.3,,,99.3,101.6,104.2,102.0,104.2,101.0,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
13,Qualification,STORAI Lisandra,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,611.2,,,102.3,99.9,102.1,100.0,103.3,103.6,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
14,Qualification,DECOMBLE Virginie,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,610.9,,,101.9,100.1,102.5,101.6,102.7,102.1,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
15,Qualification,BOILEVE Estelle,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,610.8,,,102.4,101.3,102.9,102.7,100.9,100.6,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
16,Qualification,ROBERT Ingrid,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,610.4,,,102.1,102.3,100.2,102.9,102.4,100.5,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
17,Qualification,VIGNAUD Marie,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,609.2,,,103.6,100.5,101.6,102.3,101.9,99.3,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
18,Qualification,BOURGUIGNON Chloé,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,609.2,,,102.2,99.7,102.7,102.8,100.4,101.4,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
19,Qualification,BISTON Agathe,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,608.0,,,102.0,101.5,101.3,103.0,104.0,96.2,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
20,Qualification,PAIMBLANC Nolwenn,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,607.9,,,100.2,102.0,101.0,99.8,102.1,102.8,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
21,Qualification,MANZAGOL Emilie,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,606.9,,,100.1,100.5,102.1,100.7,100.7,102.8,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
22,Qualification,REMOND Lyne,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,606.6,,,99.3,101.4,101.2,102.2,102.1,100.4,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
23,Qualification,GASSER Anne,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,606.6,,,102.9,98.5,102.1,100.0,101.3,101.8,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
24,Qualification,DROUIN Victoria,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,606.4,,,101.5,101.8,101.7,98.6,103.6,99.2,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
25,Qualification,BAILLY SALINS Mélody,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,606.3,,,100.7,101.6,100.6,101.3,102.4,99.7,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
26,Qualification,JUNG Pauline,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,605.5,,,99.1,99.7,101.8,102.3,99.9,102.7,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
27,Qualification,MILLIERE Julie,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,605.1,,,99.2,103.0,101.2,102.6,99.8,99.3,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
28,Qualification,LATAPIE Estelle,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,604.9,,,103.4,98.0,99.6,101.4,101.3,101.2,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
29,Qualification,PHILIPPI Alisson,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,604.0,,,100.2,101.8,100.8,97.1,102.7,101.4,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
30,Qualification,CHUARD Christine,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,603.9,,,100.6,98.8,101.9,101.7,101.9,99.0,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
31,Qualification,RAMBERT Tiffanie,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,603.5,,,99.8,99.6,103.9,99.8,99.1,101.3,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
32,Qualification,AUDUC Claire-Emeline,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,602.3,,,100.9,99.4,100.6,102.0,100.9,98.5,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
33,Qualification,COLLOT Florence,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,602.3,,,101.3,100.0,99.8,102.3,100.1,98.8,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
34,Qualification,SCHAMMEL Nathalie,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,602.0,,,99.5,101.6,101.9,100.2,100.9,97.9,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
35,Qualification,HELIAS Axelle,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,602.0,,,102.3,99.4,99.4,99.5,99.8,101.6,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
36,Qualification,MAZERT Mathilde,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,601.8,,,99.8,100.9,99.9,99.9,100.8,100.5,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
37,Qualification,TRUCHON Adeline,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,601.5,,,101.5,100.6,97.9,100.2,100.8,100.5,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
38,Qualification,GOURMAUD Elodie,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,600.9,,,99.4,98.7,100.0,100.1,99.8,102.9,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
39,Qualification,GERMOND-DUVIEL Anne-Ségolène,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,600.2,,,104.0,99.7,101.4,97.7,101.0,96.4,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
40,Qualification,NEYRINCK Sabrina,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,600.2,,,100.4,101.5,97.5,101.1,100.0,99.7,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
41,Qualification,DE TIESENHAUSEN Alexandra,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,599.2,,,97.1,98.9,99.4,101.8,101.3,100.7,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
42,Qualification,GIANNINI Léna,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,598.9,,,98.0,98.8,101.4,99.8,101.1,99.8,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
43,Qualification,GUILBAUD Mélanie,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,598.7,,,101.2,100.0,101.5,99.0,97.2,99.8,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
44,Qualification,KERIVEL Karine,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,598.6,,,99.8,99.2,95.9,101.5,100.1,102.1,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
45,Qualification,DURAND Tiphaine,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,598.2,,,100.3,101.1,96.9,99.9,100.0,100.0,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
46,Qualification,DRAPÉ Nathalie,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,597.7,,,101.5,99.0,98.3,100.4,97.2,101.3,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
47,Qualification,DA COSTA Cindy,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,597.5,,,102.2,100.0,100.5,100.4,96.2,98.2,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
48,Qualification,RAHOUL Claire,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,597.4,,,100.1,100.0,99.9,98.6,98.7,100.1,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
49,Qualification,D'AMICO Antonnella,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,597.3,,,102.8,101.7,101.0,99.6,96.3,95.9,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
50,Qualification,BRAC Shirley,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,596.3,,,100.9,100.2,96.9,101.9,98.7,97.7,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
51,Qualification,CHAMBRY Justine,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,596.0,,,101.1,95.5,99.9,99.7,100.9,98.9,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
52,Qualification,IUNG Cyrielle,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,595.0,,,98.8,103.1,97.7,101.9,96.1,97.4,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
53,Qualification,LORCIN Maylie,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,594.0,,,100.3,97.8,98.1,101.6,96.4,99.8,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
54,Qualification,GOUBIER Audrey,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,594.0,,,97.7,99.6,100.4,100.1,96.2,100.0,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
55,Qualification,GAUTIER Laura,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,593.8,,,99.1,98.5,97.8,96.8,101.0,100.6,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
56,Qualification,ARDELET Céline,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,593.6,,,96.0,99.7,99.2,96.6,99.6,102.5,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
57,Qualification,JANY Christelle,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,593.4,,,98.9,99.5,96.5,101.6,98.4,98.5,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
58,Qualification,CARPENTIER Agnès,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,592.7,,,101.1,100.0,91.0,100.8,98.0,101.8,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
59,Qualification,REBOUL Luce,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,592.6,,,100.2,96.9,97.0,96.7,102.6,99.2,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
60,Qualification,CLÉMENÇON Léa,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,592.0,,,99.5,98.4,100.1,98.5,97.8,97.7,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
61,Qualification,JENICOT Nathalie,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,591.1,,,95.2,97.6,100.0,99.3,99.3,99.7,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
62,Qualification,SENEGAS Camille,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,590.7,,,99.2,95.3,99.5,98.4,100.2,98.1,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
63,Qualification,LEFOL Chloé,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,590.6,,,98.3,100.2,98.9,98.0,99.1,96.1,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
64,Qualification,HAMY Laura,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,590.1,,,96.4,98.9,99.0,99.4,102.0,94.4,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
65,Qualification,ALTHUSER Véronique,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,587.3,,,95.3,100.4,98.8,98.4,98.0,96.4,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
66,Qualification,RAULET Noëlle,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,587.3,,,99.6,99.2,99.2,97.0,94.4,97.9,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
67,Qualification,RENARD Pauline,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,587.2,,,96.3,98.9,99.4,99.4,95.2,98.0,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
68,Qualification,BIBLOQUE Béatrice,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,586.7,,,93.5,98.0,97.4,99.8,99.3,98.7,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
69,Qualification,VIAUD Magda,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,585.7,,,95.1,99.0,97.6,98.4,98.3,97.3,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
70,Qualification,RIEUX Lucille,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,584.4,,,95.8,97.4,96.8,99.4,98.2,96.8,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
71,Qualification,ILLIEN-ORHANT Laura,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,584.2,,,93.0,100.1,97.0,99.1,95.7,99.3,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
72,Qualification,TRIOUX Marlène,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,582.3,,,96.5,97.3,99.9,99.5,90.9,98.2,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
73,Qualification,COUSIN Sabrine,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,578.1,,,96.9,95.6,97.5,94.8,96.8,96.5,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
74,Qualification,SCHIRAR Karen,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,577.2,,,94.6,96.8,95.1,98.7,96.9,95.1,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
75,Qualification,AMARDHEIL Anne-Gaëlle,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,576.6,,,98.3,96.6,94.9,94.0,95.7,97.1,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
76,Qualification,MORERE Alizée,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,576.1,,,93.7,98.1,94.3,99.2,95.5,95.3,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
77,Qualification,MELZER Florence,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,574.5,,,94.2,97.4,96.3,91.5,102.0,93.1,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
78,Qualification,JOLY Stéphanie,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,573.0,,,94.4,96.6,97.3,96.7,96.0,92.0,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
79,Qualification,OTTMANN Tania,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,572.9,,,95.5,96.4,94.6,97.3,96.9,92.2,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
80,Qualification,PREZEAU Marie,2019-01-29,Championnat de France 10/18m Lanester 2019,Lanester,104 Carabine 10 mètres Dames 1,560.0,,,93.7,95.1,85.1,92.7,99.4,94.0,,,,,,,,,,,,Carabine 10m,10m Women_2019.pdf
1,Qualification,BAILLY Nathan,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,563.0,,16.0,93.0,95.0,99.0,96.0,99.0,96.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
2,Qualification,GALLOT Julien,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,561.0,,15.0,93.0,91.0,95.0,95.0,95.0,95.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
3,Qualification,PONSARDIN Romain,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,560.0,,17.0,93.0,94.0,95.0,97.0,88.0,93.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
4,Qualification,SAMPEDRO Luca,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,556.0,,14.0,92.0,93.0,96.0,95.0,90.0,90.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
5,Qualification,ALT Julien,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,554.0,,16.0,91.0,85.0,96.0,95.0,93.0,94.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
6,Qualification,DEMOL Hugo,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,553.0,,12.0,93.0,89.0,95.0,95.0,95.0,95.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
7,Qualification,BLATEAU Félix,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,550.0,,10.0,92.0,88.0,96.0,99.0,89.0,86.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
8,Qualification,PASCAL Mathis,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,549.0,,9.0,94.0,94.0,93.0,96.0,87.0,85.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
9,Qualification,ROBERT Olivier,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,548.0,,13.0,90.0,89.0,96.0,95.0,86.0,92.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
10,Qualification,SCHWENK Nathan,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,548.0,,11.0,88.0,91.0,94.0,93.0,92.0,90.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
11,Qualification,KOCHER Dorian,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,548.0,,8.0,89.0,91.0,93.0,96.0,88.0,91.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
12,Qualification,MAUREL Fabien,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,547.0,,10.0,90.0,88.0,95.0,95.0,91.0,88.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
13,Qualification,HOELTZEL Lucas,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,545.0,,14.0,90.0,97.0,95.0,95.0,88.0,80.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
14,Qualification,GRANDADAM Téo,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,545.0,,11.0,85.0,94.0,96.0,98.0,84.0,88.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
15,Qualification,BRETON Louis,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,543.0,,11.0,94.0,86.0,97.0,95.0,85.0,86.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
16,Qualification,DANILO Enzo,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,543.0,,8.0,90.0,92.0,91.0,96.0,88.0,86.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
17,Qualification,AVELINE Thibault,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,540.0,,10.0,92.0,89.0,96.0,95.0,83.0,85.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
18,Qualification,SABATIER Steven,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,539.0,,17.0,86.0,89.0,96.0,99.0,86.0,83.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
19,Qualification,GRICOURT TONDU Mathys,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,539.0,,14.0,87.0,88.0,94.0,95.0,87.0,88.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
20,Qualification,GRAEBLING Corentin,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,538.0,,10.0,86.0,83.0,96.0,94.0,92.0,87.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
21,Qualification,CROTTET Bartholomé,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,538.0,,9.0,91.0,89.0,95.0,91.0,95.0,91.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
22,Qualification,MERCIER CHATAIGNER Dorian,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,537.0,,11.0,86.0,86.0,96.0,95.0,96.0,95.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
23,Qualification,TASSINARI Quentin,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,537.0,,10.0,88.0,86.0,95.0,95.0,88.0,85.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
24,Qualification,LEFEVRE Gautier,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,536.0,,8.0,91.0,92.0,95.0,92.0,95.0,92.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
25,Qualification,GIRARD Matys,2019-07-25,Championnat de France 25/50 m 2019,Moulins,502 Carabine 3 x 20 Cadets garçons,534.0,,11.0,87.0,87.0,96.0,95.0,83.0,86.0,,,,,,,,,,,,Carabine 50m 3x20,50m Cadet Men_2019.pdf
